data_source,threshold,min_num,run_times,csi_time,my_method_time,mean_error,max_error,linear,curve
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[0],0.02,3,10,13.569999999992433,0.25,0.0001469499968357446,0.0054772971897320555,45,46
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[1],0.02,3,10,13.419999999998254,0.33000000000174623,0.0001954707918281995,0.028679200747085385,32,33
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[2],0.02,3,10,13.440000000002328,0.25,0.0025108876793737576,1.1881706512731787,33,34
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[3],0.02,3,10,13.59000000001106,0.34999999999126885,0.00023319918011874613,0.05454490069623777,38,39
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[4],0.02,3,10,13.569999999992433,0.2400000000052387,0.00023968731083499117,0.03119514957735395,64,65
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[5],0.02,3,10,13.30000000000291,0.21000000000640284,0.00024833436012049566,0.013676750767926559,64,64
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[6],0.02,3,10,13.330000000001746,0.21000000000640284,0.0005082541640637245,0.17828392293820997,53,54
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[7],0.02,3,10,13.429999999993015,0.21000000000640284,0.0003476277271396439,0.029870688943172297,66,67
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[8],0.02,3,10,13.169999999998254,0.2400000000052387,0.000353238787970642,0.022131933872891106,56,56
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[9],0.02,3,10,13.139999999999418,0.21000000000640284,0.0005223341285813947,0.10764993688983537,67,67
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[10],0.02,3,10,13.220000000001164,0.22000000000116415,0.001445972526084715,0.408008824442436,51,52
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[11],0.02,3,10,13.029999999998836,0.22000000000116415,0.001549562692981715,0.2395521499553361,48,48
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[12],0.02,3,10,13.819999999992433,0.25,0.0006932094834300563,0.06237175665657405,50,50
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[13],0.02,3,10,13.589999999996508,0.28000000001338776,0.00035598515966937724,0.029141161768103354,38,39
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[14],0.02,3,10,13.75,0.25,0.0004091848901077543,0.035519974245783924,45,46
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[15],0.02,3,10,13.429999999993015,0.3899999999994179,0.0003405833864697245,0.04842595172652912,38,39
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[16],0.02,3,10,13.950000000011642,0.22999999999592546,0.002063643624341049,0.4363496128095957,61,62
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[17],0.02,3,10,13.520000000004075,0.23999999999068677,0.002079775336018074,0.45693154661429614,63,64
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[18],0.02,3,10,13.55000000000291,0.22000000000116415,0.0005094956283931418,0.04402440009199475,58,57
UCR_TS_Archive_2015/BirdChicken/BirdChicken_TRAIN[19],0.02,3,10,13.089999999996508,0.22000000000116415,0.0007896453891374698,0.1579985655526499,62,62
