data_source,threshold,min_num,run_times,csi_time,my_method_time,mean_error,max_error,linear,curve
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[0],0.02,3,10,3.470000000001164,0.4299999999930151,0.00015458556485761782,0.04450496784593649,3,3
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[1],0.02,3,10,3.529999999998836,0.6500000000087311,3.238548247661224e-05,0.007380756373501915,4,3
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[2],0.02,3,10,3.529999999998836,2.0500000000029104,3.207514805138005e-08,2.120300777387077e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[3],0.02,3,10,3.5200000000040745,0.2699999999895226,0.00039235886657484735,0.04860897482238071,4,4
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[4],0.02,3,10,3.5800000000017462,2.3400000000110595,4.915032503518697e-09,5.346283666417019e-08,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[5],0.02,3,10,3.459999999991851,0.3000000000029104,6.577450721607575e-05,0.007670508171018249,7,6
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[6],0.02,3,10,3.540000000008149,0.9099999999889405,0.00027942472615875814,0.03351562504473872,6,5
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[7],0.02,3,10,3.470000000001164,0.430000000007567,3.08134882618309e-05,0.008802952558243694,3,3
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[8],0.02,3,10,3.3999999999941792,0.2400000000052387,8.119985245331905e-05,0.008004648726786438,6,6
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[9],0.02,3,10,3.460000000006403,0.2699999999895226,8.364657498171983e-05,0.0219805754893702,4,4
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[10],0.02,3,10,3.460000000006403,0.6399999999994179,1.0444179960484643e-05,0.0031664784515561383,2,2
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[11],0.02,3,10,3.459999999991851,0.2900000000081491,3.424726163886907e-05,0.004978545032501151,7,6
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[12],0.02,3,10,3.529999999998836,0.47000000000116415,5.6437520600548255e-05,0.014955122972241571,4,3
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[13],0.02,3,10,3.5,0.5599999999976717,1.1343359227583635e-05,0.0036121103030602756,2,3
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[14],0.02,3,10,3.5599999999976717,0.6900000000023283,2.9223674585764766e-05,0.005511283409713937,3,3
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[15],0.02,3,10,3.460000000006403,0.28999999999359716,3.996722537291776e-05,0.0044879178306947275,6,6
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[16],0.02,3,10,3.400000000008731,1.1599999999889405,2.011736357687992e-05,0.006409251584246657,3,2
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[17],0.02,3,10,3.570000000006985,2.139999999999418,2.3487511594332875e-07,5.373397384230153e-05,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[18],0.02,3,10,3.5,0.5200000000040745,3.311371011587816e-05,0.004043866497649079,5,5
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[19],0.02,3,10,3.5200000000040745,2.1699999999982538,8.781578367363879e-09,7.938821325844026e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[20],0.02,3,10,3.529999999998836,0.25,0.00021464825435907174,0.03773556422676781,7,6
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[21],0.02,3,10,3.4799999999959255,0.41000000000349246,5.401423546319184e-05,0.0070712125678300914,5,4
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[22],0.02,3,10,3.5899999999965075,1.0800000000017462,0.0005514322494645109,0.17588868315269818,3,2
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[23],0.02,3,10,3.460000000006403,0.9299999999930151,0.0007745614687471778,0.19290054264530943,4,4
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[24],0.02,3,10,3.4800000000104774,0.4399999999877764,9.876024381067144e-06,0.0021970887212131997,4,3
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[25],0.02,3,10,3.4200000000128057,0.75,0.00011882422971162284,0.03500836110032594,4,5
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[26],0.02,3,10,3.5,1.4600000000064028,0.00011044863836589405,0.03339310018680865,4,3
