data_source,threshold,min_num,run_times,csi_time,my_method_time,mean_error,max_error,linear,curve
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[0],0.02,4,10,3.5199999999967986,2.0200000000040745,1.784288619072034e-08,1.2453267697819874e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[1],0.02,4,10,3.529999999998836,2.1600000000034925,2.0352866898807407e-08,1.2310919662631558e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[2],0.02,4,10,3.5100000000020373,2.0199999999967986,3.207514805138005e-08,2.120300777387077e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[3],0.02,4,10,3.5499999999956344,2.0,9.439049252988519e-08,5.817200297840655e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[4],0.02,4,10,3.5499999999956344,2.3100000000049477,4.915032503518697e-09,5.346283666417019e-08,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[5],0.02,4,10,3.5599999999976717,2.180000000000291,1.461180628362509e-08,1.1275669060616494e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[6],0.02,4,10,3.5,2.180000000000291,1.0068500073373491e-08,3.2257862521923485e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[7],0.02,4,10,3.4399999999950523,2.0600000000049477,2.6280069135232724e-08,3.341070442521743e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[8],0.02,4,10,3.540000000000873,2.110000000000582,1.2687899191992868e-07,3.4907364581242525e-05,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[9],0.02,4,10,3.4199999999982538,1.9800000000032014,1.3315929312723868e-07,1.5690015501735316e-05,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[10],0.02,4,10,3.400000000001455,1.9700000000011642,6.093129330172204e-08,5.961607249314415e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[11],0.02,4,10,3.4800000000032014,2.069999999999709,6.065188079308432e-09,3.5034069230964345e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[12],0.02,4,10,3.4400000000023283,2.099999999998545,1.2474755069648575e-08,4.696334612588791e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[13],0.02,4,10,3.4099999999962165,1.7700000000040745,1.3521786005450053e-08,1.7245452805231581e-06,1,2
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[14],0.02,4,10,3.529999999998836,2.0499999999956344,6.0271116871978415e-09,1.1761202151048602e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[15],0.02,4,10,3.5,1.9799999999959255,7.921444207387409e-09,5.73160790707153e-07,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[16],0.02,4,10,3.4099999999962165,2.139999999999418,1.0547736282466863e-08,1.760118340969949e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[17],0.02,4,10,3.4099999999962165,2.0800000000017462,2.3487511594332875e-07,5.373397384230153e-05,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[18],0.02,4,10,3.389999999999418,1.9800000000032014,2.8284151089931128e-08,1.4850955807515772e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[19],0.02,4,10,3.4100000000034925,2.1200000000026193,8.781578367363879e-09,7.938821325844026e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[20],0.02,4,10,3.3799999999973807,2.140000000006694,1.1472691730129368e-08,6.924598484445931e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[21],0.02,4,10,3.4199999999982538,2.139999999999418,4.111939896346487e-08,9.430955035092584e-06,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[22],0.02,4,10,3.4400000000023283,2.180000000000291,1.4294608729438174e-08,5.89377916847682e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[23],0.02,4,10,3.4900000000052387,2.0,5.987697939116433e-08,2.6313206624718155e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[24],0.02,4,10,3.5199999999967986,2.290000000000873,7.1590704867278795e-09,5.00962850598851e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[25],0.02,4,10,3.460000000006403,1.9099999999962165,1.690587711518659e-08,6.79054430286914e-07,1,2
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[26],0.02,4,10,3.430000000000291,2.110000000000582,1.9019822834029566e-08,8.593601390212446e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[27],0.02,4,10,3.4099999999962165,2.639999999999418,4.152008276740293e-09,4.25301618591635e-08,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[28],0.02,4,10,3.3999999999941792,2.1200000000026193,1.0206847426970792e-08,9.96512207274539e-07,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[29],0.02,4,10,3.3800000000046566,2.2299999999959255,1.169281492803232e-07,3.5396194024237545e-05,2,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[30],0.02,4,10,3.470000000001164,2.0100000000020373,2.0303605083443526e-08,1.0246710037574686e-06,1,1
UCR_TS_Archive_2015/Lighting7/Lighting7_TRAIN[31],0.02,4,10,3.3799999999973807,2.0900000000037835,4.437823641980111e-09,1.0899036448884664e-07,2,1
