data_source,threshold,min_num,run_times,csi_time,my_method_time,mean_error,max_error,linear,curve
UCR_TS_Archive_2015/Beef/Beef_TRAIN[0],0.02,4,10,10.659999999999998,10.740000000000002,0.0,0,0,1
UCR_TS_Archive_2015/Beef/Beef_TRAIN[1],0.02,4,10,10.7,2.1199999999999974,5.2054415845009914e-06,0.001423578936739962,2,3
UCR_TS_Archive_2015/Beef/Beef_TRAIN[2],0.02,4,10,10.589999999999996,0.8900000000000006,0.0001656379352905003,0.026220143946503606,7,8
UCR_TS_Archive_2015/Beef/Beef_TRAIN[3],0.02,4,10,10.510000000000005,1.1399999999999935,5.503007175835211e-05,0.009130995708111713,5,6
UCR_TS_Archive_2015/Beef/Beef_TRAIN[4],0.02,4,10,10.43,1.4099999999999966,8.170632680983723e-05,0.011420130755768115,4,5
UCR_TS_Archive_2015/Beef/Beef_TRAIN[5],0.02,4,10,10.39,10.719999999999999,0.0,0,0,1
UCR_TS_Archive_2015/Beef/Beef_TRAIN[6],0.02,4,10,10.670000000000002,4.1499999999999915,0.00026048222242524015,0.0772029997944712,1,2
UCR_TS_Archive_2015/Beef/Beef_TRAIN[7],0.02,4,10,10.760000000000005,4.069999999999993,1.3413362989926811e-05,0.004992092903608397,1,2
UCR_TS_Archive_2015/Beef/Beef_TRAIN[8],0.02,4,10,10.47999999999999,1.5400000000000205,3.0011440046158022e-05,0.005628000709121283,3,4
UCR_TS_Archive_2015/Beef/Beef_TRAIN[9],0.02,4,10,10.470000000000027,1.2799999999999727,0.00013239054633034264,0.022565207936259542,4,5
UCR_TS_Archive_2015/Beef/Beef_TRAIN[10],0.02,4,10,10.460000000000008,4.239999999999981,0.0002856984305851067,0.0856008981956356,2,3
UCR_TS_Archive_2015/Beef/Beef_TRAIN[11],0.02,4,10,10.689999999999998,1.0300000000000011,0.00010631074995261138,0.018540296318497244,3,4
UCR_TS_Archive_2015/Beef/Beef_TRAIN[12],0.02,4,10,10.419999999999987,4.090000000000003,6.475818961054807e-05,0.01010914087245628,3,4
UCR_TS_Archive_2015/Beef/Beef_TRAIN[13],0.02,4,10,10.45999999999998,2.3600000000000136,2.1886583574983906e-05,0.0036810706349363993,3,4
UCR_TS_Archive_2015/Beef/Beef_TRAIN[14],0.02,4,10,10.539999999999992,1.25,0.0002157963757856443,0.04267292750243737,4,5
UCR_TS_Archive_2015/Beef/Beef_TRAIN[15],0.02,4,10,10.47999999999999,3.8899999999999864,1.0619103445069011e-05,0.004626040029165661,1,2
UCR_TS_Archive_2015/Beef/Beef_TRAIN[16],0.02,4,10,10.5,3.180000000000007,0.00011278809865689803,0.023886702644920935,2,3
UCR_TS_Archive_2015/Beef/Beef_TRAIN[17],0.02,4,10,10.610000000000014,1.5600000000000023,6.312692639768893e-05,0.005157798168096336,5,6
UCR_TS_Archive_2015/Beef/Beef_TRAIN[18],0.02,4,10,10.710000000000008,1.7200000000000273,4.214438416775937e-05,0.0058014852247544185,3,4
UCR_TS_Archive_2015/Beef/Beef_TRAIN[19],0.02,4,10,10.549999999999955,2.3000000000000114,0.0022115797371814816,1.0062576253481188,3,4
UCR_TS_Archive_2015/Beef/Beef_TRAIN[20],0.02,4,10,10.670000000000016,2.7199999999999704,4.474495037217079e-05,0.010197989534528305,3,4
UCR_TS_Archive_2015/Beef/Beef_TRAIN[21],0.02,4,10,10.439999999999998,4.160000000000025,6.486403637251631e-05,0.01357119788429737,3,4
UCR_TS_Archive_2015/Beef/Beef_TRAIN[22],0.02,4,10,10.560000000000002,4.899999999999977,4.002177651008561e-05,0.007758153411630704,2,3
UCR_TS_Archive_2015/Beef/Beef_TRAIN[23],0.02,4,10,10.559999999999945,10.590000000000032,0.0,0,0,1
UCR_TS_Archive_2015/Beef/Beef_TRAIN[24],0.02,4,10,10.519999999999982,5.519999999999982,4.2792366157260375e-05,0.004816365437139587,3,4
UCR_TS_Archive_2015/Beef/Beef_TRAIN[25],0.02,4,10,10.449999999999989,1.5400000000000205,0.0001259113727116261,0.021221422686921558,4,5
UCR_TS_Archive_2015/Beef/Beef_TRAIN[26],0.02,4,10,10.649999999999977,0.6000000000000227,0.0004301894048537642,0.08019613554402891,9,10
UCR_TS_Archive_2015/Beef/Beef_TRAIN[27],0.02,4,10,10.659999999999968,0.6700000000000159,0.0016583173833157935,0.6227797129298845,7,8
UCR_TS_Archive_2015/Beef/Beef_TRAIN[28],0.02,4,10,10.29000000000002,1.6899999999999977,3.702279881276818e-05,0.009379332581991159,3,4
UCR_TS_Archive_2015/Beef/Beef_TRAIN[29],0.02,4,10,10.230000000000018,1.5199999999999818,0.00016263175260042997,0.0398121049815173,2,3
